Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Dismissed player,Is strike out,Is non striker out,League,Match unique ID,Venue,Match ID,Match
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Alice Capsey,Niki Prasad,Amelia Kerr,2,12.1,13,1,1,0,96,7.5,0,0,0,1,1,0,0,73,1,47,69,7.89,0,0,1,13,12,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,12.2,13,2,0,0,96,7.4,0,0,0,1,1,0,0,74,0,46,69,7.78,0,0,1,10,7,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,12.3,13,3,0,0,96,7.3,0,0,0,1,1,0,0,75,0,45,69,7.68,0,0,1,11,7,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,12.4,13,4,1,0,97,7.2,0,0,0,1,1,0,0,76,0,44,68,7.65,0,1,1,12,8,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Alice Capsey,Niki Prasad,Amelia Kerr,2,12.5,13,5,1,0,98,7.1,0,0,0,1,1,0,0,77,0,43,67,7.63,0,1,1,14,13,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,12.6,13,6,4,0,102,7,0,0,0,1,1,0,0,78,0,42,63,7.84,0,4,2,13,12,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Alice Capsey,Niki Prasad,Hayley Matthews,2,13.1,14,1,1,0,103,6.5,0,0,0,1,1,0,0,79,0,41,62,7.82,0,1,1,15,14,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Hayley Matthews,2,13.2,14,2,0,0,103,6.4,0,0,0,1,1,0,0,80,0,40,62,7.72,0,0,2,14,12,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Hayley Matthews,2,13.3,14,3,1,0,104,6.3,0,0,0,1,1,0,0,81,0,39,61,7.7,0,1,2,15,13,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Alice Capsey,Niki Prasad,Hayley Matthews,2,13.4,14,4,1,0,105,6.2,0,0,0,1,1,0,0,82,0,38,60,7.68,0,1,1,16,15,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Hayley Matthews,2,13.5,14,5,0,0,105,6.1,0,0,0,1,1,0,0,83,0,37,60,7.59,0,0,2,16,13,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Hayley Matthews,2,13.6,14,6,1,0,106,6,0,0,0,1,1,0,0,84,0,36,59,7.57,0,1,2,17,14,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,14.1,15,1,0,0,106,5.5,0,0,0,1,1,0,0,85,0,35,59,7.48,0,0,2,18,14,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,14.2,15,2,1,0,107,5.4,0,0,0,1,1,0,0,86,0,34,58,7.46,0,1,2,19,15,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Alice Capsey,Niki Prasad,Amelia Kerr,2,14.3,15,3,1,0,108,5.3,0,0,0,1,1,0,0,87,0,33,57,7.44,0,1,1,17,16,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Alice Capsey,Amelia Kerr,2,14.4,15,4,1,0,109,5.2,0,0,0,1,1,0,0,88,0,32,56,7.43,0,1,2,20,16,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Alice Capsey,Niki Prasad,Amelia Kerr,2,14.5,15,5,0,0,109,5.1,0,0,5,1,1,0,0,89,0,31,56,7.34,0,0,1,18,16,caught,Shabnim Ismail,25,Alice Capsey,1,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Amelia Kerr,2,14.6,15,6,1,1,110,5.1,0,0,0,1,1,0,0,89,0,31,55,7.41,0,0,0,0,0,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Amelia Kerr,2,14.6,15,7,1,0,111,5,0,0,0,1,1,0,0,90,0,30,54,7.4,0,1,0,1,1,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Saika Ishaque,2,15.1,16,1,4,0,115,4.5,0,0,0,1,1,0,0,91,0,29,50,7.58,0,4,1,2,5,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Saika Ishaque,2,15.2,16,2,1,1,116,4.5,0,0,0,1,1,0,0,91,0,29,49,7.64,0,0,1,2,5,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Saika Ishaque,2,15.2,16,3,1,0,117,4.4,0,0,0,1,1,0,0,92,0,28,48,7.63,0,1,1,3,6,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Sarah Bryce,Saika Ishaque,2,15.3,16,4,1,0,118,4.3,0,0,0,1,1,0,0,93,0,27,47,7.61,0,1,2,21,17,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Saika Ishaque,2,15.4,16,5,2,0,120,4.2,0,0,0,1,1,0,0,94,0,26,45,7.65,0,2,1,4,8,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Saika Ishaque,2,15.5,16,6,1,0,121,4.1,0,0,0,1,1,0,0,95,0,25,44,7.64,0,1,1,5,9,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Sarah Bryce,Saika Ishaque,2,15.6,16,7,0,0,121,4,0,0,0,1,1,0,0,96,0,24,44,7.56,0,0,2,22,17,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Nat Sciver-Brunt,2,16.1,17,1,1,0,122,3.5,0,0,0,1,1,0,0,97,0,23,43,7.54,0,1,1,6,10,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Sarah Bryce,Nat Sciver-Brunt,2,16.2,17,2,1,0,123,3.4,0,0,0,1,1,0,0,98,0,22,42,7.53,0,1,2,23,18,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Nat Sciver-Brunt,2,16.3,17,3,4,0,127,3.3,0,0,0,1,1,0,0,99,0,21,38,7.69,0,4,2,7,14,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Nat Sciver-Brunt,2,16.4,17,4,6,0,133,3.2,0,0,0,1,1,0,0,100,0,20,32,7.98,1,6,2,8,20,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Nat Sciver-Brunt,2,16.5,17,5,1,0,134,3.1,0,0,0,1,1,0,0,101,0,19,31,7.96,1,1,2,9,21,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Sarah Bryce,Nat Sciver-Brunt,2,16.6,17,6,1,0,135,3,0,0,0,1,1,0,0,102,0,18,30,7.94,0,1,2,24,19,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Sarah Bryce,Hayley Matthews,2,17.1,18,1,4,0,139,2.5,0,0,0,1,1,0,0,103,0,17,26,8.09,0,4,3,25,23,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Sarah Bryce,Hayley Matthews,2,17.2,18,2,1,0,140,2.4,0,0,0,1,1,0,0,104,0,16,25,8.07,0,1,3,26,24,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Sarah Bryce,Niki Prasad,Hayley Matthews,2,17.3,18,3,0,0,140,2.3,0,0,6,1,1,0,0,105,0,15,25,8,1,0,2,10,21,caught,Jintimani Kalita,11,Sarah Bryce,1,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Shikha Pandey,Niki Prasad,Hayley Matthews,2,17.4,18,4,1,0,141,2.2,0,0,0,1,1,0,0,106,1,14,24,7.98,0,0,0,1,0,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Shikha Pandey,Hayley Matthews,2,17.5,18,5,1,0,142,2.1,0,0,0,1,1,0,0,107,0,13,23,7.96,0,1,3,27,25,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Shikha Pandey,Niki Prasad,Hayley Matthews,2,17.6,18,6,2,0,144,2,0,0,0,1,1,0,0,108,0,12,21,8,0,2,0,2,2,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Shikha Pandey,Saika Ishaque,2,18.1,19,1,2,0,146,1.5,0,0,0,1,1,0,0,109,0,11,19,8.03,0,2,3,28,27,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Shikha Pandey,Saika Ishaque,2,18.2,19,2,1,0,147,1.4,0,0,0,1,1,0,0,110,0,10,18,8.01,0,1,3,29,28,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Shikha Pandey,Niki Prasad,Saika Ishaque,2,18.3,19,3,0,0,147,1.3,0,0,7,1,1,0,0,111,0,9,18,7.94,0,0,0,3,2,run out,,7,Niki Prasad,0,1,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Radha Yadav,Niki Prasad,Saika Ishaque,2,18.4,19,4,2,0,149,1.2,0,0,0,1,1,0,0,112,0,8,16,7.98,0,2,0,1,2,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Radha Yadav,Niki Prasad,Saika Ishaque,2,18.5,19,5,0,0,149,1.1,0,0,0,1,1,0,0,113,0,7,16,7.91,0,0,0,2,2,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Radha Yadav,Niki Prasad,Saika Ishaque,2,18.6,19,6,6,0,155,1,0,0,0,1,1,0,0,114,0,6,10,8.15,1,6,0,3,8,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Radha Yadav,Sajeevan Sajana,2,19.1,20,1,4,0,159,0.5,0,0,0,1,1,0,0,115,0,5,6,8.29,0,4,4,30,32,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Radha Yadav,Sajeevan Sajana,2,19.2,20,2,2,0,161,0.4,0,0,0,1,1,0,0,116,0,4,4,8.32,0,2,4,31,34,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Radha Yadav,Sajeevan Sajana,2,19.3,20,3,1,0,162,0.3,0,0,0,1,1,0,0,117,0,3,3,8.3,0,1,4,32,35,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Radha Yadav,Niki Prasad,Sajeevan Sajana,2,19.4,20,4,1,0,163,0.2,0,0,0,1,1,0,0,118,0,2,2,8.28,1,1,0,4,9,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Niki Prasad,Radha Yadav,Sajeevan Sajana,2,19.5,20,5,0,0,163,0.1,0,0,8,1,1,0,0,119,0,1,2,8.21,0,0,4,33,35,caught,Amelia Kerr,49,Niki Prasad,1,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
16-02-2025 19:30,Delhi Capitals Women,Mumbai Indians Women,Arundhati Reddy,Radha Yadav,Sajeevan Sajana,2,19.6,20,6,2,0,165,0,0,0,0,1,1,0,0,120,0,0,,8.25,0,2,0,1,2,,,0,,0,0,WPL,WPL45704.8125,Vadodara,2,DC vs MI
